Month,Year,Country,Departures
Apr,1973,  North America,
Apr,1973,  Other Regions,
Mar,1973,Number Of Air Passenger Departures,100881.0
Mar,1973,  South East Asia,
Mar,1973,    Indonesia,18739.0
Mar,1973,    Malaysia,29895.0
Mar,1973,    Philippines,1740.0
Mar,1973,    Thailand,10804.0
Mar,1973,    Vietnam,
Mar,1973,  North East Asia,
Mar,1973,    Mainland China,
Mar,1973,    Hong Kong,9817.0
Mar,1973,    Japan,2703.0
Mar,1973,  South Asia,
Mar,1973,  Middle East,
Mar,1973,  Oceania,
Mar,1973,  Europe,
Mar,1973,    France,
Mar,1973,    Germany,
Mar,1973,    United Kingdom,5757.0
Mar,1973,  North America,
Mar,1973,  Other Regions,
Feb,1973,Number Of Air Passenger Departures,98860.0
Feb,1973,  South East Asia,
Feb,1973,    Indonesia,17231.0
Feb,1973,    Malaysia,28786.0
Feb,1973,    Philippines,1788.0
Feb,1973,    Thailand,10785.0
Feb,1973,    Vietnam,
Feb,1973,  North East Asia,
Feb,1973,    Mainland China,
Feb,1973,    Hong Kong,9694.0
Feb,1973,    Japan,2419.0
Feb,1973,  South Asia,
Feb,1973,  Middle East,
Feb,1973,  Oceania,
Feb,1973,  Europe,
Feb,1973,    France,
Feb,1973,    Germany,
Feb,1973,    United Kingdom,3691.0
Feb,1973,  North America,
Feb,1973,  Other Regions,
Jan,1973,Number Of Air Passenger Departures,104633.0
Jan,1973,  South East Asia,
Jan,1973,    Indonesia,19354.0
Jan,1973,    Malaysia,28813.0
Jan,1973,    Philippines,1920.0
Jan,1973,    Thailand,8900.0
Jan,1973,    Vietnam,
Jan,1973,  North East Asia,
Jan,1973,    Mainland China,
Jan,1973,    Hong Kong,9078.0
Jan,1973,    Japan,2474.0
Jan,1973,  South Asia,
Jan,1973,  Middle East,
Jan,1973,  Oceania,
Jan,1973,  Europe,
Jan,1973,    France,
Jan,1973,    Germany,
Jan,1973,    United Kingdom,5139.0
Jan,1973,  North America,
Jan,1973,  Other Regions,
Dec,1972,Number Of Air Passenger Departures,107285.0
Dec,1972,  South East Asia,
Dec,1972,    Indonesia,18778.0
Dec,1972,    Malaysia,35837.0
Dec,1972,    Philippines,1781.0
Dec,1972,    Thailand,8691.0
Dec,1972,    Vietnam,
Dec,1972,  North East Asia,
Dec,1972,    Mainland China,
Dec,1972,    Hong Kong,7815.0
Dec,1972,    Japan,2133.0
Dec,1972,  South Asia,
Dec,1972,  Middle East,
Dec,1972,  Oceania,
Dec,1972,  Europe,
Dec,1972,    France,
Dec,1972,    Germany,
Dec,1972,    United Kingdom,6912.0
Dec,1972,  North America,
Dec,1972,  Other Regions,
Nov,1972,Number Of Air Passenger Departures,97175.0
Nov,1972,  South East Asia,
Nov,1972,    Indonesia,18750.0
Nov,1972,    Malaysia,28072.0
Nov,1972,    Philippines,1696.0
Nov,1972,    Thailand,9774.0
Nov,1972,    Vietnam,
Nov,1972,  North East Asia,
Nov,1972,    Mainland China,
Nov,1972,    Hong Kong,9011.0
Nov,1972,    Japan,2135.0
Nov,1972,  South Asia,
Nov,1972,  Middle East,
Nov,1972,  Oceania,
Nov,1972,  Europe,
Nov,1972,    France,
Nov,1972,    Germany,
Nov,1972,    United Kingdom,4936.0
Nov,1972,  North America,
Nov,1972,  Other Regions,
Oct,1972,Number Of Air Passenger Departures,91748.0
Oct,1972,  South East Asia,
Oct,1972,    Indonesia,17594.0
Oct,1972,    Malaysia,23753.0
Oct,1972,    Philippines,1543.0
Oct,1972,    Thailand,10446.0
Oct,1972,    Vietnam,
Oct,1972,  North East Asia,
Oct,1972,    Mainland China,
Oct,1972,    Hong Kong,8864.0
Oct,1972,    Japan,2748.0
Oct,1972,  South Asia,
Oct,1972,  Middle East,
Oct,1972,  Oceania,
Oct,1972,  Europe,
Oct,1972,    France,
Oct,1972,    Germany,
Oct,1972,    United Kingdom,4260.0
Oct,1972,  North America,
Oct,1972,  Other Regions,
Sep,1972,Number Of Air Passenger Departures,85910.0
Sep,1972,  South East Asia,
Sep,1972,    Indonesia,15686.0
Sep,1972,    Malaysia,24430.0
Sep,1972,    Philippines,1605.0
Sep,1972,    Thailand,7403.0
Sep,1972,    Vietnam,
Sep,1972,  North East Asia,
Sep,1972,    Mainland China,
Sep,1972,    Hong Kong,6451.0
Sep,1972,    Japan,1976.0
Sep,1972,  South Asia,
Sep,1972,  Middle East,
Sep,1972,  Oceania,
Sep,1972,  Europe,
Sep,1972,    France,
Sep,1972,    Germany,
Sep,1972,    United Kingdom,8070.0
Sep,1972,  North America,
Sep,1972,  Other Regions,
Aug,1972,Number Of Air Passenger Departures,94615.0
Aug,1972,  South East Asia,
Aug,1972,    Indonesia,17876.0
Aug,1972,    Malaysia,26598.0
Aug,1972,    Philippines,1894.0
Aug,1972,    Thailand,9258.0
Aug,1972,    Vietnam,
Aug,1972,  North East Asia,
Aug,1972,    Mainland China,
Aug,1972,    Hong Kong,7689.0
Aug,1972,    Japan,2211.0
Aug,1972,  South Asia,
Aug,1972,  Middle East,
Aug,1972,  Oceania,
Aug,1972,  Europe,
Aug,1972,    France,
Aug,1972,    Germany,
Aug,1972,    United Kingdom,6829.0
Aug,1972,  North America,
Aug,1972,  Other Regions,
Jul,1972,Number Of Air Passenger Departures,82762.0
Jul,1972,  South East Asia,
Jul,1972,    Indonesia,16104.0
Jul,1972,    Malaysia,24636.0
Jul,1972,    Philippines,2175.0
Jul,1972,    Thailand,7419.0
Jul,1972,    Vietnam,
Jul,1972,  North East Asia,
Jul,1972,    Mainland China,
Jul,1972,    Hong Kong,5768.0
Jul,1972,    Japan,2125.0
Jul,1972,  South Asia,
Jul,1972,  Middle East,
Jul,1972,  Oceania,
Jul,1972,  Europe,
Jul,1972,    France,
Jul,1972,    Germany,
Jul,1972,    United Kingdom,6890.0
Jul,1972,  North America,
Jul,1972,  Other Regions,
Jun,1972,Number Of Air Passenger Departures,79998.0
Jun,1972,  South East Asia,
Jun,1972,    Indonesia,14857.0
Jun,1972,    Malaysia,22985.0
Jun,1972,    Philippines,1923.0
Jun,1972,    Thailand,7070.0
Jun,1972,    Vietnam,
Jun,1972,  North East Asia,
Jun,1972,    Mainland China,
Jun,1972,    Hong Kong,6186.0
Jun,1972,    Japan,1935.0
Jun,1972,  South Asia,
Jun,1972,  Middle East,
Jun,1972,  Oceania,
Jun,1972,  Europe,
Jun,1972,    France,
Jun,1972,    Germany,
Jun,1972,    United Kingdom,7705.0
Jun,1972,  North America,
Jun,1972,  Other Regions,
May,1972,Number Of Air Passenger Departures,81976.0
May,1972,  South East Asia,
May,1972,    Indonesia,14640.0
May,1972,    Malaysia,22616.0
May,1972,    Philippines,1824.0
May,1972,    Thailand,8705.0
May,1972,    Vietnam,
May,1972,  North East Asia,
May,1972,    Mainland China,
May,1972,    Hong Kong,6861.0
May,1972,    Japan,1932.0
May,1972,  South Asia,
May,1972,  Middle East,
May,1972,  Oceania,
May,1972,  Europe,
May,1972,    France,
May,1972,    Germany,
May,1972,    United Kingdom,7384.0
May,1972,  North America,
May,1972,  Other Regions,
Apr,1972,Number Of Air Passenger Departures,82510.0
Apr,1972,  South East Asia,
Apr,1972,    Indonesia,15054.0
Apr,1972,    Malaysia,24167.0
Apr,1972,    Philippines,1687.0
Apr,1972,    Thailand,8596.0
Apr,1972,    Vietnam,
Apr,1972,  North East Asia,
Apr,1972,    Mainland China,
Apr,1972,    Hong Kong,7597.0
Apr,1972,    Japan,1743.0
Apr,1972,  South Asia,
Apr,1972,  Middle East,
Apr,1972,  Oceania,
Apr,1972,  Europe,
Apr,1972,    France,
Apr,1972,    Germany,
Apr,1972,    United Kingdom,7811.0
Apr,1972,  North America,
Apr,1972,  Other Regions,
Mar,1972,Number Of Air Passenger Departures,81697.0
Mar,1972,  South East Asia,
Mar,1972,    Indonesia,15423.0
Mar,1972,    Malaysia,24199.0
Mar,1972,    Philippines,1618.0
Mar,1972,    Thailand,7615.0
Mar,1972,    Vietnam,
Mar,1972,  North East Asia,
Mar,1972,    Mainland China,
Mar,1972,    Hong Kong,6419.0
Mar,1972,    Japan,2653.0
Mar,1972,  South Asia,
Mar,1972,  Middle East,
Mar,1972,  Oceania,
Mar,1972,  Europe,
Mar,1972,    France,
Mar,1972,    Germany,
Mar,1972,    United Kingdom,5805.0
Mar,1972,  North America,
Mar,1972,  Other Regions,
Feb,1972,Number Of Air Passenger Departures,76263.0
Feb,1972,  South East Asia,
Feb,1972,    Indonesia,13256.0
Feb,1972,    Malaysia,23242.0
Feb,1972,    Philippines,1517.0
Feb,1972,    Thailand,7309.0
Feb,1972,    Vietnam,
Feb,1972,  North East Asia,
Feb,1972,    Mainland China,
Feb,1972,    Hong Kong,6394.0
Feb,1972,    Japan,1664.0
Feb,1972,  South Asia,
Feb,1972,  Middle East,
Feb,1972,  Oceania,
Feb,1972,  Europe,
Feb,1972,    France,
Feb,1972,    Germany,
Feb,1972,    United Kingdom,4252.0
Feb,1972,  North America,
Feb,1972,  Other Regions,
Jan,1972,Number Of Air Passenger Departures,77313.0
Jan,1972,  South East Asia,
Jan,1972,    Indonesia,14105.0
Jan,1972,    Malaysia,22053.0
Jan,1972,    Philippines,1347.0
Jan,1972,    Thailand,6202.0
Jan,1972,    Vietnam,
Jan,1972,  North East Asia,
Jan,1972,    Mainland China,
Jan,1972,    Hong Kong,5402.0
Jan,1972,    Japan,1446.0
Jan,1972,  South Asia,
Jan,1972,  Middle East,
Jan,1972,  Oceania,
Jan,1972,  Europe,
Jan,1972,    France,
Jan,1972,    Germany,
Jan,1972,    United Kingdom,5151.0
Jan,1972,  North America,
Jan,1972,  Other Regions,
Dec,1971,Number Of Air Passenger Departures,86030.0
Dec,1971,  South East Asia,
Dec,1971,    Indonesia,15747.0
Dec,1971,    Malaysia,29317.0
Dec,1971,    Philippines,1685.0
Dec,1971,    Thailand,6587.0
Dec,1971,    Vietnam,
Dec,1971,  North East Asia,
Dec,1971,    Mainland China,
Dec,1971,    Hong Kong,5716.0
Dec,1971,    Japan,1449.0
Dec,1971,  South Asia,
Dec,1971,  Middle East,
Dec,1971,  Oceania,
Dec,1971,  Europe,
Dec,1971,    France,
Dec,1971,    Germany,
Dec,1971,    United Kingdom,6365.0
Dec,1971,  North America,
Dec,1971,  Other Regions,
Nov,1971,Number Of Air Passenger Departures,78591.0
Nov,1971,  South East Asia,
Nov,1971,    Indonesia,15499.0
Nov,1971,    Malaysia,22996.0
Nov,1971,    Philippines,1931.0
Nov,1971,    Thailand,6924.0
Nov,1971,    Vietnam,
Nov,1971,  North East Asia,
Nov,1971,    Mainland China,
Nov,1971,    Hong Kong,7213.0
Nov,1971,    Japan,1525.0
Nov,1971,  South Asia,
Nov,1971,  Middle East,
Nov,1971,  Oceania,
Nov,1971,  Europe,
Nov,1971,    France,
Nov,1971,    Germany,
Nov,1971,    United Kingdom,2900.0
Nov,1971,  North America,
Nov,1971,  Other Regions,
Oct,1971,Number Of Air Passenger Departures,75469.0
Oct,1971,  South East Asia,
Oct,1971,    Indonesia,14392.0
Oct,1971,    Malaysia,21889.0
Oct,1971,    Philippines,1907.0
Oct,1971,    Thailand,7562.0
Oct,1971,    Vietnam,
Oct,1971,  North East Asia,
Oct,1971,    Mainland China,
Oct,1971,    Hong Kong,7117.0
Oct,1971,    Japan,1560.0
Oct,1971,  South Asia,
Oct,1971,  Middle East,
Oct,1971,  Oceania,
Oct,1971,  Europe,
Oct,1971,    France,
Oct,1971,    Germany,
Oct,1971,    United Kingdom,2736.0
Oct,1971,  North America,
Oct,1971,  Other Regions,
Sep,1971,Number Of Air Passenger Departures,71202.0
Sep,1971,  South East Asia,
Sep,1971,    Indonesia,13238.0
Sep,1971,    Malaysia,20039.0
Sep,1971,    Philippines,1338.0
Sep,1971,    Thailand,6006.0
Sep,1971,    Vietnam,
Sep,1971,  North East Asia,
Sep,1971,    Mainland China,
Sep,1971,    Hong Kong,5327.0
Sep,1971,    Japan,1303.0
Sep,1971,  South Asia,
Sep,1971,  Middle East,
Sep,1971,  Oceania,
Sep,1971,  Europe,
Sep,1971,    France,
Sep,1971,    Germany,
Sep,1971,    United Kingdom,4621.0
Sep,1971,  North America,
Sep,1971,  Other Regions,
Aug,1971,Number Of Air Passenger Departures,78000.0
Aug,1971,  South East Asia,
Aug,1971,    Indonesia,15550.0
Aug,1971,    Malaysia,23732.0
Aug,1971,    Philippines,1898.0
Aug,1971,    Thailand,6667.0
Aug,1971,    Vietnam,
Aug,1971,  North East Asia,
Aug,1971,    Mainland China,
Aug,1971,    Hong Kong,6774.0
Aug,1971,    Japan,1810.0
Aug,1971,  South Asia,
Aug,1971,  Middle East,
Aug,1971,  Oceania,
Aug,1971,  Europe,
Aug,1971,    France,
Aug,1971,    Germany,
Aug,1971,    United Kingdom,3411.0
Aug,1971,  North America,
Aug,1971,  Other Regions,
Jul,1971,Number Of Air Passenger Departures,67672.0
Jul,1971,  South East Asia,
Jul,1971,    Indonesia,12678.0
Jul,1971,    Malaysia,20140.0
Jul,1971,    Philippines,1929.0
Jul,1971,    Thailand,5541.0
Jul,1971,    Vietnam,
Jul,1971,  North East Asia,
Jul,1971,    Mainland China,
Jul,1971,    Hong Kong,4935.0
Jul,1971,    Japan,1328.0
Jul,1971,  South Asia,
Jul,1971,  Middle East,
Jul,1971,  Oceania,
Jul,1971,  Europe,
Jul,1971,    France,
Jul,1971,    Germany,
Jul,1971,    United Kingdom,4148.0
Jul,1971,  North America,
Jul,1971,  Other Regions,
Jun,1971,Number Of Air Passenger Departures,62478.0
Jun,1971,  South East Asia,
Jun,1971,    Indonesia,12191.0
Jun,1971,    Malaysia,18088.0
Jun,1971,    Philippines,1647.0
Jun,1971,    Thailand,5267.0
Jun,1971,    Vietnam,
Jun,1971,  North East Asia,
Jun,1971,    Mainland China,
Jun,1971,    Hong Kong,4679.0
Jun,1971,    Japan,1248.0
Jun,1971,  South Asia,
Jun,1971,  Middle East,
Jun,1971,  Oceania,
Jun,1971,  Europe,
Jun,1971,    France,
Jun,1971,    Germany,
Jun,1971,    United Kingdom,3826.0
Jun,1971,  North America,
Jun,1971,  Other Regions,
May,1971,Number Of Air Passenger Departures,67752.0
May,1971,  South East Asia,
May,1971,    Indonesia,13240.0
May,1971,    Malaysia,20422.0
May,1971,    Philippines,1668.0
May,1971,    Thailand,7221.0
May,1971,    Vietnam,
May,1971,  North East Asia,
May,1971,    Mainland China,
May,1971,    Hong Kong,5402.0
May,1971,    Japan,1502.0
May,1971,  South Asia,
May,1971,  Middle East,
May,1971,  Oceania,
May,1971,  Europe,
May,1971,    France,
May,1971,    Germany,
May,1971,    United Kingdom,3251.0
May,1971,  North America,
May,1971,  Other Regions,
Apr,1971,Number Of Air Passenger Departures,66839.0
Apr,1971,  South East Asia,
Apr,1971,    Indonesia,13060.0
Apr,1971,    Malaysia,20494.0
Apr,1971,    Philippines,1807.0
Apr,1971,    Thailand,6726.0
Apr,1971,    Vietnam,
Apr,1971,  North East Asia,
Apr,1971,    Mainland China,
Apr,1971,    Hong Kong,6364.0
Apr,1971,    Japan,1464.0
Apr,1971,  South Asia,
Apr,1971,  Middle East,
Apr,1971,  Oceania,
Apr,1971,  Europe,
Apr,1971,    France,
Apr,1971,    Germany,
Apr,1971,    United Kingdom,3894.0
Apr,1971,  North America,
Apr,1971,  Other Regions,
Mar,1971,Number Of Air Passenger Departures,61145.0
Mar,1971,  South East Asia,
Mar,1971,    Indonesia,12410.0
Mar,1971,    Malaysia,18613.0
Mar,1971,    Philippines,1570.0
Mar,1971,    Thailand,5792.0
Mar,1971,    Vietnam,
Mar,1971,  North East Asia,
Mar,1971,    Mainland China,
Mar,1971,    Hong Kong,5622.0
Mar,1971,    Japan,1305.0
Mar,1971,  South Asia,
Mar,1971,  Middle East,
Mar,1971,  Oceania,
Mar,1971,  Europe,
Mar,1971,    France,
Mar,1971,    Germany,
Mar,1971,    United Kingdom,2484.0
Mar,1971,  North America,
Mar,1971,  Other Regions,
Feb,1971,Number Of Air Passenger Departures,57256.0
Feb,1971,  South East Asia,
Feb,1971,    Indonesia,11989.0
Feb,1971,    Malaysia,17501.0
Feb,1971,    Philippines,1243.0
Feb,1971,    Thailand,4848.0
Feb,1971,    Vietnam,
Feb,1971,  North East Asia,
Feb,1971,    Mainland China,
Feb,1971,    Hong Kong,5160.0
Feb,1971,    Japan,915.0
Feb,1971,  South Asia,
Feb,1971,  Middle East,
Feb,1971,  Oceania,
Feb,1971,  Europe,
Feb,1971,    France,
Feb,1971,    Germany,
Feb,1971,    United Kingdom,1654.0
Feb,1971,  North America,
Feb,1971,  Other Regions,
Jan,1971,Number Of Air Passenger Departures,63362.0
Jan,1971,  South East Asia,
Jan,1971,    Indonesia,12135.0
Jan,1971,    Malaysia,20609.0
Jan,1971,    Philippines,1325.0
Jan,1971,    Thailand,4828.0
Jan,1971,    Vietnam,
Jan,1971,  North East Asia,
Jan,1971,    Mainland China,
Jan,1971,    Hong Kong,4365.0
Jan,1971,    Japan,1056.0
Jan,1971,  South Asia,
Jan,1971,  Middle East,
Jan,1971,  Oceania,
Jan,1971,  Europe,
Jan,1971,    France,
Jan,1971,    Germany,
Jan,1971,    United Kingdom,3251.0
Jan,1971,  North America,
Jan,1971,  Other Regions,
Dec,1970,Number Of Air Passenger Departures,66491.0
Dec,1970,  South East Asia,
Dec,1970,    Indonesia,13165.0
Dec,1970,    Malaysia,22728.0
Dec,1970,    Philippines,1258.0
Dec,1970,    Thailand,5819.0
Dec,1970,    Vietnam,
Dec,1970,  North East Asia,
Dec,1970,    Mainland China,
Dec,1970,    Hong Kong,4807.0
Dec,1970,    Japan,1187.0
Dec,1970,  South Asia,
Dec,1970,  Middle East,
Dec,1970,  Oceania,
Dec,1970,  Europe,
Dec,1970,    France,
Dec,1970,    Germany,
Dec,1970,    United Kingdom,3406.0
Dec,1970,  North America,
Dec,1970,  Other Regions,
Nov,1970,Number Of Air Passenger Departures,58300.0
Nov,1970,  South East Asia,
Nov,1970,    Indonesia,12230.0
Nov,1970,    Malaysia,17676.0
Nov,1970,    Philippines,1602.0
Nov,1970,    Thailand,5297.0
Nov,1970,    Vietnam,
Nov,1970,  North East Asia,
Nov,1970,    Mainland China,
Nov,1970,    Hong Kong,5318.0
Nov,1970,    Japan,1096.0
Nov,1970,  South Asia,
Nov,1970,  Middle East,
Nov,1970,  Oceania,
Nov,1970,  Europe,
Nov,1970,    France,
Nov,1970,    Germany,
Nov,1970,    United Kingdom,1292.0
Nov,1970,  North America,
Nov,1970,  Other Regions,
Oct,1970,Number Of Air Passenger Departures,56265.0
Oct,1970,  South East Asia,
Oct,1970,    Indonesia,11304.0
Oct,1970,    Malaysia,16924.0
Oct,1970,    Philippines,1483.0
Oct,1970,    Thailand,5296.0
Oct,1970,    Vietnam,
Oct,1970,  North East Asia,
Oct,1970,    Mainland China,
Oct,1970,    Hong Kong,4963.0
Oct,1970,    Japan,1096.0
Oct,1970,  South Asia,
Oct,1970,  Middle East,
Oct,1970,  Oceania,
Oct,1970,  Europe,
Oct,1970,    France,
Oct,1970,    Germany,
Oct,1970,    United Kingdom,1204.0
Oct,1970,  North America,
Oct,1970,  Other Regions,
Sep,1970,Number Of Air Passenger Departures,61152.0
Sep,1970,  South East Asia,
Sep,1970,    Indonesia,10753.0
Sep,1970,    Malaysia,17177.0
Sep,1970,    Philippines,1467.0
Sep,1970,    Thailand,5438.0
Sep,1970,    Vietnam,
Sep,1970,  North East Asia,
Sep,1970,    Mainland China,
Sep,1970,    Hong Kong,5196.0
Sep,1970,    Japan,1325.0
Sep,1970,  South Asia,
Sep,1970,  Middle East,
Sep,1970,  Oceania,
Sep,1970,  Europe,
Sep,1970,    France,
Sep,1970,    Germany,
Sep,1970,    United Kingdom,3656.0
Sep,1970,  North America,
Sep,1970,  Other Regions,
Aug,1970,Number Of Air Passenger Departures,67359.0
Aug,1970,  South East Asia,
Aug,1970,    Indonesia,11315.0
Aug,1970,    Malaysia,20296.0
Aug,1970,    Philippines,1965.0
Aug,1970,    Thailand,7757.0
Aug,1970,    Vietnam,
Aug,1970,  North East Asia,
Aug,1970,    Mainland China,
Aug,1970,    Hong Kong,6877.0
Aug,1970,    Japan,1645.0
Aug,1970,  South Asia,
Aug,1970,  Middle East,
Aug,1970,  Oceania,
Aug,1970,  Europe,
Aug,1970,    France,
Aug,1970,    Germany,
Aug,1970,    United Kingdom,2333.0
Aug,1970,  North America,
Aug,1970,  Other Regions,
Jul,1970,Number Of Air Passenger Departures,63288.0
Jul,1970,  South East Asia,
Jul,1970,    Indonesia,10777.0
Jul,1970,    Malaysia,17890.0
Jul,1970,    Philippines,1727.0
Jul,1970,    Thailand,6718.0
Jul,1970,    Vietnam,
Jul,1970,  North East Asia,
Jul,1970,    Mainland China,
Jul,1970,    Hong Kong,5604.0
Jul,1970,    Japan,1424.0
Jul,1970,  South Asia,
Jul,1970,  Middle East,
Jul,1970,  Oceania,
Jul,1970,  Europe,
Jul,1970,    France,
Jul,1970,    Germany,
Jul,1970,    United Kingdom,4538.0
Jul,1970,  North America,
Jul,1970,  Other Regions,
Jun,1970,Number Of Air Passenger Departures,53564.0
Jun,1970,  South East Asia,
Jun,1970,    Indonesia,9470.0
Jun,1970,    Malaysia,15751.0
Jun,1970,    Philippines,1215.0
Jun,1970,    Thailand,5285.0
Jun,1970,    Vietnam,
Jun,1970,  North East Asia,
Jun,1970,    Mainland China,
Jun,1970,    Hong Kong,4816.0
Jun,1970,    Japan,1132.0
Jun,1970,  South Asia,
Jun,1970,  Middle East,
Jun,1970,  Oceania,
Jun,1970,  Europe,
Jun,1970,    France,
Jun,1970,    Germany,
Jun,1970,    United Kingdom,2029.0
Jun,1970,  North America,
Jun,1970,  Other Regions,
May,1970,Number Of Air Passenger Departures,57174.0
May,1970,  South East Asia,
May,1970,    Indonesia,8930.0
May,1970,    Malaysia,16535.0
May,1970,    Philippines,1625.0
May,1970,    Thailand,7468.0
May,1970,    Vietnam,
May,1970,  North East Asia,
May,1970,    Mainland China,
May,1970,    Hong Kong,5369.0
May,1970,    Japan,1671.0
May,1970,  South Asia,
May,1970,  Middle East,
May,1970,  Oceania,
May,1970,  Europe,
May,1970,    France,
May,1970,    Germany,
May,1970,    United Kingdom,1797.0
May,1970,  North America,
May,1970,  Other Regions,
Apr,1970,Number Of Air Passenger Departures,57612.0
Apr,1970,  South East Asia,
Apr,1970,    Indonesia,8658.0
Apr,1970,    Malaysia,16957.0
Apr,1970,    Philippines,1714.0
Apr,1970,    Thailand,7156.0
Apr,1970,    Vietnam,
Apr,1970,  North East Asia,
Apr,1970,    Mainland China,
Apr,1970,    Hong Kong,5503.0
Apr,1970,    Japan,1693.0
Apr,1970,  South Asia,
Apr,1970,  Middle East,
Apr,1970,  Oceania,
Apr,1970,  Europe,
Apr,1970,    France,
Apr,1970,    Germany,
Apr,1970,    United Kingdom,2774.0
Apr,1970,  North America,
Apr,1970,  Other Regions,
Mar,1970,Number Of Air Passenger Departures,52506.0
Mar,1970,  South East Asia,
Mar,1970,    Indonesia,8686.0
Mar,1970,    Malaysia,15858.0
Mar,1970,    Philippines,1209.0
Mar,1970,    Thailand,5869.0
Mar,1970,    Vietnam,
Mar,1970,  North East Asia,
Mar,1970,    Mainland China,
Mar,1970,    Hong Kong,4108.0
Mar,1970,    Japan,1031.0
Mar,1970,  South Asia,
Mar,1970,  Middle East,
Mar,1970,  Oceania,
Mar,1970,  Europe,
Mar,1970,    France,
Mar,1970,    Germany,
Mar,1970,    United Kingdom,2906.0
Mar,1970,  North America,
Mar,1970,  Other Regions,
Feb,1970,Number Of Air Passenger Departures,45303.0
Feb,1970,  South East Asia,
Feb,1970,    Indonesia,7484.0
Feb,1970,    Malaysia,14683.0
Feb,1970,    Philippines,884.0
Feb,1970,    Thailand,3842.0
Feb,1970,    Vietnam,
Feb,1970,  North East Asia,
Feb,1970,    Mainland China,
Feb,1970,    Hong Kong,3540.0
Feb,1970,    Japan,783.0
Feb,1970,  South Asia,
Feb,1970,  Middle East,
Feb,1970,  Oceania,
Feb,1970,  Europe,
Feb,1970,    France,
Feb,1970,    Germany,
Feb,1970,    United Kingdom,1158.0
Feb,1970,  North America,
Feb,1970,  Other Regions,
Jan,1970,Number Of Air Passenger Departures,49616.0
Jan,1970,  South East Asia,
Jan,1970,    Indonesia,7975.0
Jan,1970,    Malaysia,14718.0
Jan,1970,    Philippines,1049.0
Jan,1970,    Thailand,3428.0
Jan,1970,    Vietnam,
Jan,1970,  North East Asia,
Jan,1970,    Mainland China,
Jan,1970,    Hong Kong,3275.0
Jan,1970,    Japan,682.0
Jan,1970,  South Asia,
Jan,1970,  Middle East,
Jan,1970,  Oceania,
Jan,1970,  Europe,
Jan,1970,    France,
Jan,1970,    Germany,
Jan,1970,    United Kingdom,2759.0
Jan,1970,  North America,
Jan,1970,  Other Regions,
Dec,1969,Number Of Air Passenger Departures,55030.0
Dec,1969,  South East Asia,
Dec,1969,    Indonesia,8570.0
Dec,1969,    Malaysia,18427.0
Dec,1969,    Philippines,1122.0
Dec,1969,    Thailand,4618.0
Dec,1969,    Vietnam,
Dec,1969,  North East Asia,
Dec,1969,    Mainland China,
Dec,1969,    Hong Kong,3747.0
Dec,1969,    Japan,959.0
Dec,1969,  South Asia,
Dec,1969,  Middle East,
Dec,1969,  Oceania,
Dec,1969,  Europe,
Dec,1969,    France,
Dec,1969,    Germany,
Dec,1969,    United Kingdom,2165.0
Dec,1969,  North America,
Dec,1969,  Other Regions,
Nov,1969,Number Of Air Passenger Departures,51158.0
Nov,1969,  South East Asia,
Nov,1969,    Indonesia,8473.0
Nov,1969,    Malaysia,14646.0
Nov,1969,    Philippines,1248.0
Nov,1969,    Thailand,4938.0
Nov,1969,    Vietnam,
Nov,1969,  North East Asia,
Nov,1969,    Mainland China,
Nov,1969,    Hong Kong,4503.0
Nov,1969,    Japan,974.0
Nov,1969,  South Asia,
Nov,1969,  Middle East,
Nov,1969,  Oceania,
Nov,1969,  Europe,
Nov,1969,    France,
Nov,1969,    Germany,
Nov,1969,    United Kingdom,1063.0
Nov,1969,  North America,
Nov,1969,  Other Regions,
Oct,1969,Number Of Air Passenger Departures,48264.0
Oct,1969,  South East Asia,
Oct,1969,    Indonesia,7153.0
Oct,1969,    Malaysia,13889.0
Oct,1969,    Philippines,1258.0
Oct,1969,    Thailand,4917.0
Oct,1969,    Vietnam,
Oct,1969,  North East Asia,
Oct,1969,    Mainland China,
Oct,1969,    Hong Kong,4339.0
Oct,1969,    Japan,973.0
Oct,1969,  South Asia,
Oct,1969,  Middle East,
Oct,1969,  Oceania,
Oct,1969,  Europe,
Oct,1969,    France,
Oct,1969,    Germany,
Oct,1969,    United Kingdom,978.0
Oct,1969,  North America,
Oct,1969,  Other Regions,
Sep,1969,Number Of Air Passenger Departures,46206.0
Sep,1969,  South East Asia,
Sep,1969,    Indonesia,5900.0
Sep,1969,    Malaysia,13141.0
Sep,1969,    Philippines,738.0
Sep,1969,    Thailand,3539.0
Sep,1969,    Vietnam,
Sep,1969,  North East Asia,
Sep,1969,    Mainland China,
Sep,1969,    Hong Kong,3803.0
Sep,1969,    Japan,956.0
Sep,1969,  South Asia,
Sep,1969,  Middle East,
Sep,1969,  Oceania,
Sep,1969,  Europe,
Sep,1969,    France,
Sep,1969,    Germany,
Sep,1969,    United Kingdom,3368.0
Sep,1969,  North America,
Sep,1969,  Other Regions,
Aug,1969,Number Of Air Passenger Departures,48201.0
Aug,1969,  South East Asia,
Aug,1969,    Indonesia,6054.0
Aug,1969,    Malaysia,15140.0
Aug,1969,    Philippines,951.0
Aug,1969,    Thailand,4372.0
Aug,1969,    Vietnam,
Aug,1969,  North East Asia,
Aug,1969,    Mainland China,
Aug,1969,    Hong Kong,4473.0
Aug,1969,    Japan,1044.0
